t60,decay_slope,drr,filepath,label,split
1.7669999999999992,-23.16316552037627,-67.396255,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7102200.flac,real,train
1.4206875,-20.48572700934904,-63.12439,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7201521.flac,real,train
2.062125,-18.233907386947894,-75.39063,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7316655.flac,real,train
1.7773125,-32.435824030801975,-64.5983,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7402461.flac,real,train
0.7125000000000008,-89.20649958124767,-69.389084,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7450091.flac,real,train
2.842875,-14.020048619323964,-71.17486,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7483904.flac,real,train
1.6295624999999991,-28.056951803904926,-70.94894,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7589094.flac,real,train
3.4451250000000004,-13.304362309744189,-70.744286,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7797285.flac,real,train
4.171875,-8.35054516857673,-71.287964,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7856471.flac,real,train
1.3366874999999996,-39.84521437360861,-78.139755,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7905464.flac,real,train
1.0370624999999998,-43.32843161636343,-63.468857,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7913619.flac,real,train
1.579125,-26.51335823558892,-67.184,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7939465.flac,real,train
1.0327499999999998,-33.586867429289306,-67.7617,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7948400.flac,real,train
2.302875,-20.609610473220187,-61.28224,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8035781.flac,real,train
2.1343125000000005,-23.582982627294783,-66.59423,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8086364.flac,real,train
2.2695,-23.12683412297751,-67.010925,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8227234.flac,real,train
3.4993125000000003,-8.982701887678623,-62.653538,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8363647.flac,real,train
1.8896250000000008,-26.080450845114296,-67.06254,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8421122.flac,real,train
1.7956874999999997,-28.007723318295145,-65.281815,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8541274.flac,real,train
2.6315625,-16.965074869167946,-57.954315,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8647496.flac,real,train
1.5478124999999998,-22.504354238199586,-64.2344,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8651042.flac,real,train
1.5333749999999997,-33.928864199939625,-72.53283,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8665473.flac,real,train
2.2441875,-25.153974643481178,-62.97767,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8683526.flac,real,train
1.6929375,-34.238184553707626,-77.56311,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8721428.flac,real,train
2.385375,-15.437153831970956,-69.74307,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8739453.flac,real,train
1.2348750000000004,-49.22151081803043,-66.14632,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8853276.flac,real,train
2.0308125,-26.76631581708583,-62.64443,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8857843.flac,real,train
0.9086249999999992,-62.59338259366899,-57.05378,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8936519.flac,real,train
1.0777500000000009,-62.89136798385997,-70.68157,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8988036.flac,real,train
1.4165625,-30.37058769744723,-65.052025,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9102017.flac,real,train
0.9918750000000004,-49.03879717021447,-71.54024,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9120168.flac,real,train
1.9786874999999997,-23.241766634360765,-70.70158,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9242200.flac,real,train
1.7188125000000003,-31.153603784773303,-66.45061,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9296432.flac,real,train
1.4846250000000003,-30.459884114089263,-60.336338,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9392152.flac,real,train
1.0231875,-39.35483818057382,-66.25925,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9478659.flac,real,train
1.471125,-34.68857732372245,-70.44503,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9628936.flac,real,train
1.8320625,-36.65843636688384,-63.571796,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9884044.flac,real,train
5.9090625,-7.822274632112261,-77.75788,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1151332.flac,real,train
3.8641875,-13.286295340792831,-69.33894,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1213624.flac,real,train
4.921124999999999,-8.029783721429753,-59.21255,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1397401.flac,real,train
2.4751875,-17.96769187028524,-76.51547,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1441999.flac,real,train
1.7617500000000008,-27.71528881855847,-60.600513,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1450124.flac,real,train
1.1638125,-37.59507662802679,-65.39058,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1459702.flac,real,train
3.8038125,-10.703192781832254,-68.00048,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1590800.flac,real,train
1.2905624999999998,-45.69360264298151,-69.09518,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1670486.flac,real,train
2.528999999999999,-16.96288863782443,-63.340336,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1888223.flac,real,train
3.5355000000000003,-12.101079825156171,-62.73376,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2070410.flac,real,train
3.5390625,-13.332223705366564,-70.62154,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2085766.flac,real,train
3.8368125,-15.186491522542752,-73.01648,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2189044.flac,real,train
3.7520625,-14.135416618653665,-66.60082,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2256140.flac,real,train
1.835625,-24.73520561776831,-69.90205,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2305882.flac,real,train
3.2638125,-14.820133959107858,-68.91377,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2500033.flac,real,train
3.2488125,-16.597718171174904,-71.22449,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2634789.flac,real,train
3.3785625,-10.78613385198183,-63.583473,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2774875.flac,real,train
2.591062499999999,-17.721191114602334,-61.815754,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2802034.flac,real,train
1.997625,-19.352443957136284,-75.765434,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2866777.flac,real,train
3.0984375,-13.494409204813936,-76.54414,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2875055.flac,real,train
2.229375,-21.36010368313997,-71.53162,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2888246.flac,real,train
1.8251250000000003,-25.368270083256355,-70.16267,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2890940.flac,real,train
1.4124374999999996,-27.584051449110174,-70.23671,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_2945445.flac,real,train
1.660125,-28.65827082223756,-66.80609,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_3163159.flac,real,train
3.7093125,-13.826243727884682,-68.56551,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_3331468.flac,real,train
2.5361250000000006,-19.784594474321175,-71.10444,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_3342439.flac,real,train
2.713125,-13.585972764915752,-67.271736,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_3477694.flac,real,train
3.1005,-16.0563039365129,-79.10426,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_3508642.flac,real,train
2.556,-17.60741566027205,-71.61633,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_3570279.flac,real,train
2.2149375000000004,-23.78061091441784,-60.942894,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_3588899.flac,real,train
3.001499999999999,-12.622960048675658,-67.015945,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_3971937.flac,real,train
2.2486875000000004,-17.592228181711725,-66.43579,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4096254.flac,real,train
1.85925,-23.89921602219539,-70.1146,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4170168.flac,real,train
2.2404375000000005,-22.26058093468821,-67.43629,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4222512.flac,real,train
2.7785625000000005,-14.236685866011442,-72.323654,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4292472.flac,real,train
4.177312499999999,-11.80699559528096,-72.642395,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4400269.flac,real,train
2.5494375,-18.405726185045644,-68.91338,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4451472.flac,real,train
3.4089374999999995,-16.867381524127605,-70.61181,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4513430.flac,real,train
2.038125,-25.806500528737764,-66.194336,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4657133.flac,real,train
3.705,-8.834095625819312,-72.47306,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4684802.flac,real,train
2.5239375,-20.575312777533284,-73.22623,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4901591.flac,real,train
2.5606875,-12.133702464626625,-63.338097,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_4956729.flac,real,train
2.6895,-15.41188144921509,-68.65365,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_5123366.flac,real,train
6.574874999999999,-7.528044949122833,-65.52402,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_5159753.flac,real,train
2.1755625000000003,-17.902868910745916,-68.5023,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_5192765.flac,real,train
2.94,-13.339934371571257,-61.735,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_5570263.flac,real,train
3.414,-15.466642806936257,-63.097992,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_5592527.flac,real,train
4.1113125,-11.51895951773838,-71.32567,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_5638559.flac,real,train
2.279625,-23.662635014445904,-72.31381,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_5639776.flac,real,train
1.2474374999999998,-39.34943275042605,-68.19789,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_5777134.flac,real,train
3.38775,-14.902286638664338,-70.346634,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_5801784.flac,real,train
3.7081874999999993,-12.07948523635396,-77.27442,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_5867902.flac,real,train
2.3276250000000003,-20.117446668680248,-66.123634,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_5953323.flac,real,train
4.9035,-9.512124220133988,-73.661224,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6007335.flac,real,train
2.1701250000000005,-27.865084386061863,-57.63399,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6029472.flac,real,train
3.2752500000000007,-15.00109125025919,-74.6778,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6049368.flac,real,train
4.39425,-9.71366678876958,-65.35088,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6117487.flac,real,train
2.7699375000000006,-14.465068880074847,-79.51804,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6227496.flac,real,train
2.1391875,-26.26724988181837,-68.40114,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6322780.flac,real,train
1.1544375,-51.15416158751634,-70.201515,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6370833.flac,real,train
1.8601874999999992,-26.56795703264948,-57.864414,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6423802.flac,real,train
5.741625000000001,-7.084792507258509,-70.54269,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6426400.flac,real,train
2.074125000000001,-27.03984269133116,-75.0323,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6458679.flac,real,train
3.0984375,-12.123024630432598,-66.15083,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6541095.flac,real,train
2.1950625,-27.21588075373331,-69.63954,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6650735.flac,real,train
3.98175,-11.175088932670464,-71.710266,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6669635.flac,real,train
2.522437499999999,-21.578257335465107,-73.90543,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6676313.flac,real,train
1.8866250000000009,-24.41745851056286,-66.86356,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6769763.flac,real,train
2.1746250000000007,-28.28529462914878,-73.734215,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6774634.flac,real,train
4.619625,-11.675356048017166,-66.09616,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_6808825.flac,real,train
0.8771249999999995,-65.74593917106479,-74.5934,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7075102.flac,real,train
2.6308125,-17.0305451822912,-77.06232,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7145903.flac,real,train
2.4879375,-16.991832983901357,-63.814014,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7163377.flac,real,train
4.1814375,-12.16114205098652,-73.895,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7183032.flac,real,train
2.29725,-20.51506284937703,-70.46329,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7213473.flac,real,train
3.1020000000000003,-13.121751440929865,-60.99443,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7292672.flac,real,train
3.1663125,-16.3737415235886,-69.998604,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7300523.flac,real,train
1.9462499999999991,-26.177962486887573,-68.1247,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7337587.flac,real,train
2.3960624999999998,-21.01363831734124,-81.70448,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7351960.flac,real,train
1.5354375,-33.38442177173329,-69.62562,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7363698.flac,real,train
3.8776875,-12.9673778341922,-65.26419,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7388260.flac,real,train
2.4586875,-18.571384333320434,-71.45595,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7419838.flac,real,train
2.3741250000000003,-16.63685273484102,-68.30736,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7648440.flac,real,train
2.440687500000001,-16.943993364599958,-63.173904,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7697827.flac,real,train
1.8551250000000004,-27.96092700061035,-62.306995,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7776350.flac,real,train
1.572375,-28.642970756153023,-67.694824,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7848595.flac,real,train
2.4391875,-14.24669559156541,-63.209934,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7944618.flac,real,train
0.7438125000000004,-93.05046024013949,-72.84288,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7967427.flac,real,train
3.0050625,-14.125315754398835,-66.11044,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_7972168.flac,real,train
1.9933125,-31.33236646641869,-68.0743,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8025784.flac,real,train
4.5845625000000005,-7.950157307747801,-63.422504,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8124095.flac,real,train
1.9033125000000009,-24.92746660883394,-68.074425,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8140876.flac,real,train
2.3581875,-14.06841492154054,-68.50379,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8162147.flac,real,train
3.779625,-13.088703513536087,-71.84938,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8173514.flac,real,train
2.839125000000001,-17.41942153426255,-66.4227,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8180259.flac,real,train
3.4700625,-10.671220264926657,-69.04051,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8200308.flac,real,train
2.6034375,-18.544972549598672,-67.825424,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8257553.flac,real,train
2.201999999999999,-23.9457180687921,-68.57753,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8326490.flac,real,train
2.441625000000001,-18.74574204923535,-77.18429,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8339895.flac,real,train
3.18225,-18.269797743097463,-72.18089,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8344139.flac,real,train
5.8051875,-5.479054173818463,-71.36502,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8388870.flac,real,train
3.8743125000000007,-9.665888334307692,-74.41449,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8438885.flac,real,train
2.3593125,-20.0590445346154,-68.46894,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8464594.flac,real,train
3.075375,-12.032303575253176,-66.359276,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8511040.flac,real,train
3.1408125,-9.83355803587792,-64.71408,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8543938.flac,real,train
3.3916875,-11.996798143700442,-62.84388,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8615006.flac,real,train
3.8821875,-12.05838587671936,-76.60702,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8845558.flac,real,train
5.7316875000000005,-6.445488121070836,-68.86347,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8852458.flac,real,train
3.0065625,-13.076946652477378,-68.14422,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8880498.flac,real,train
2.2348125000000008,-22.89126638014537,-66.8772,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8893973.flac,real,train
1.6335000000000006,-31.766824209984197,-71.69689,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_8985520.flac,real,train
2.6921250000000008,-14.656685688488404,-64.6572,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9017338.flac,real,train
2.616187500000001,-18.244684263936943,-67.46954,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9074196.flac,real,train
1.5465000000000002,-33.986653020151444,-69.44542,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9213454.flac,real,train
3.966,-10.156324346637538,-71.55267,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9358107.flac,real,train
3.0232500000000004,-19.372949861002592,-70.589554,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9396899.flac,real,train
3.609375000000001,-11.865590468856192,-69.56211,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9411327.flac,real,train
2.5852499999999994,-20.1148240386617,-74.91452,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9504498.flac,real,train
0.9624375000000004,-57.99776327354747,-63.592052,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9631300.flac,real,train
3.5932499999999994,-10.766083436661884,-68.574295,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9650425.flac,real,train
3.692250000000001,-12.258683064629608,-68.99588,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9741234.flac,real,train
1.3259999999999998,-36.165600380841774,-61.20806,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9746491.flac,real,train
4.505999999999999,-10.283369801123827,-70.73778,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9763074.flac,real,train
3.5341875,-15.128266977926408,-63.343704,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9838989.flac,real,train
3.744937500000001,-11.437577404329016,-64.91988,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9844620.flac,real,train
4.037062500000001,-12.602094763193833,-71.90808,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9896606.flac,real,train
2.9371875000000003,-18.435225822629587,-67.301544,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_9912890.flac,real,train
3.821812499999999,-9.816030683015397,-83.830414,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1199930.flac,real,train
3.6830625,-16.921471767758867,-73.26275,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1219386.flac,real,train
2.7710624999999998,-15.360845145289314,-67.51683,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1487560.flac,real,train
3.9969375,-11.44780156348154,-72.424736,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1569908.flac,real,train
4.649062499999999,-7.806087090674193,-82.11655,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1584182.flac,real,train
1.1563125000000003,-29.26792862391082,-56.368176,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1585521.flac,real,train
2.623875,-20.039174908809635,-68.29236,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1623473.flac,real,train
3.0691875,-11.86788120527725,-73.405975,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1667973.flac,real,train
3.5880000000000005,-13.916307630164274,-72.62923,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1756992.flac,real,train
2.4226875,-18.74685298303936,-66.54464,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1792767.flac,real,train
1.281,-35.54617561912981,-62.270973,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1830509.flac,real,train
3.9365625,-12.431196858392385,-72.58742,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1908512.flac,real,train
3.946687500000001,-12.3517925059287,-63.01387,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1923872.flac,real,train
2.6189999999999998,-14.866006539058349,-62.5724,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1931571.flac,real,train
1.5644999999999996,-22.38199578742759,-67.77231,dataset/raw/LA\ASVspoof2019_LA_train/flac\LA_T_1934754.flac,real,train
